municipio_6,ano,populacao,nome_municipio,qtd_internacoes_uti,qtd_internacoes_icsap_uti,soma_val_tot,soma_dias_perm,qtd_estabelecimentos_media,qtd_leitos_existentes_media,qtd_leitos_sus_media,siops_dotacao_atualizada,siops_despesa_empenhada,siops_despesa_liquidada,siops_despesa_paga
355620,2023,126373,Valinhos - SP,828,179,4954597.8,9541,474.25,218.5,69.33333333333333,151965165.95,149584987.37,142469543.2,141413266.47
355630,2023,24241,Valparaíso - SP,146,33,1226102.1,1459,46.5,55.0,31.0,34203575.94,33119743.39,31529739.0,30717055.69
355635,2023,10512,Vargem - SP,49,4,374775.63,505,4.454545454545454,,,7720698.66,7677028.01,7248306.24,7241365.68
355640,2023,40133,Vargem Grande do Sul - SP,114,16,942835.55,1187,127.5,50.0,31.0,40923246.58,39282648.95,35731367.88,34765682.79
355645,2023,50415,Vargem Grande Paulista - SP,292,45,2161346.93,3278,53.0,40.0,0.0,64278490.13,64235783.55,62436664.16,61886617.63
355650,2023,115771,Várzea Paulista - SP,489,89,3483599.88,5446,58.333333333333336,34.0,32.0,57651457.11,48027145.12,47686010.07,46944486.76
355660,2023,10176,Vera Cruz - SP,64,11,602950.73,707,18.916666666666668,72.0,0.0,10491263.2,9886986.36,8330693.43,8235838.33
355670,2023,76540,Vinhedo - SP,85,14,1099369.95,1530,324.1666666666667,103.0,62.0,157763782.92,147925551.57,140697251.36,137110302.8
355680,2023,17414,Viradouro - SP,61,13,491999.5,543,48.25,48.0,30.0,16393000.0,15099233.43,15099233.43,15099233.43
355690,2023,8109,Vista Alegre do Alto - SP,21,2,171607.73,217,9.88888888888889,,,9636100.0,9488027.34,9471082.88,9471082.88
355695,2023,1794,Vitória Brasil - SP,11,2,87713.28,128,3.0,,,3163590.0,3082512.23,3082512.23,3054801.75
355700,2023,127923,Votorantim - SP,668,183,4395731.85,8680,133.16666666666666,122.0,74.0,130322722.8,121636726.75,119335109.9,114141224.09
355710,2023,96634,Votuporanga - SP,901,111,7619783.09,8191,473.3333333333333,257.4166666666667,140.33333333333334,82718400.0,75524525.61,75524525.61,73512251.16
355715,2023,2692,Zacarias - SP,20,4,192651.83000000002,214,3.0,,,7057770.98,6528176.37,6483687.7,6475172.43
355720,2023,12211,Chavantes - SP,104,23,660126.87,841,24.416666666666668,51.0,30.0,9130319.52,9028914.12,8968127.42,8404858.59
355730,2023,11295,Estiva Gerbi - SP,71,12,547949.29,937,17.75,,,12000502.15,11985728.8,11975728.8,11858643.31
350010,2024,35642,Adamantina - SP,335,59,2116637.02,3360,186.75,206.0,146.0,32669960.0,32274939.82,31411732.07,30226635.81
350020,2024,4478,Adolfo - SP,93,20,972250.5599999999,854,5.0,,,8203519.0,8195174.96,8195174.96,8071786.67
350030,2024,32888,Aguaí - SP,289,52,2068169.65,2570,74.58333333333333,24.0,24.0,29350871.56,29323397.35,27189539.9,26795470.05
350040,2024,7470,Águas da Prata - SP,58,13,319444.08,416,6.416666666666667,,,9380013.0,8491290.81,8320047.87,8155340.29
350050,2024,18245,Águas de Lindóia - SP,96,5,978478.14,1092,52.333333333333336,42.0,30.0,33198380.52,30183328.76,29158655.32,29156955.42
350055,2024,7407,Águas de Santa Bárbara - SP,44,4,420213.93,621,10.916666666666666,,,11595550.27,11582246.33,11509874.01,11264474.34
350060,2024,2829,Águas de São Pedro - SP,36,11,319184.87,367,5.0,,,11401617.22,10971595.51,10240026.44,10115898.68
350070,2024,38879,Agudos - SP,281,48,1756493.28,2959,39.75,54.0,38.0,51357230.68,51344261.21,51193856.8,47377306.45
350075,2024,6330,Alambari - SP,31,6,174400.53,346,10.0,,,7061598.52,7059774.65,7026991.02,6840659.17
350080,2024,4556,Alfredo Marcondes - SP,33,7,165159.87,393,8.0,,,5238450.0,4887396.93,4682467.33,4512273.26
350090,2024,3479,Altair - SP,52,16,301261.86,465,8.0,,,10791550.0,10067289.86,10067289.86,9884986.15
350100,2024,17156,Altinópolis - SP,127,17,1053009.47,1058,49.833333333333336,21.0,19.0,22204309.06,20715731.1,20491894.91,19635735.57
350110,2024,3883,Alto Alegre - SP,55,13,266737.77,400,8.0,22.0,19.0,9032207.0,8084255.84,8084255.84,8084255.84
350115,2024,17591,Alumínio - SP,58,19,379081.72,757,16.916666666666668,120.0,0.0,30546290.8,27406193.91,24644234.69,24154898.9
350120,2024,3978,Álvares Florence - SP,71,9,501617.24,467,6.0,,,7407000.0,6890574.13,6890574.13,6791846.86
350130,2024,28250,Álvares Machado - SP,121,21,1201176.56,1416,26.0,18.0,16.0,18805301.47,18785064.09,18635868.01,18416347.49
350140,2024,4896,Álvaro de Carvalho - SP,38,16,367885.36,570,4.0,,,4237631.99,4326953.82,4290671.47,4095899.27
350150,2024,2923,Alvinlândia - SP,22,6,222075.24,231,3.0,,,5107549.8,4171247.64,3926922.37,3881268.01
350160,2024,246655,Americana - SP,1013,167,9255870.94,15017,1093.9166666666667,506.4166666666667,162.66666666666666,278436008.1,246757873.13,244337043.18,230853050.35
350170,2024,33757,Américo Brasiliense - SP,208,49,1500267.73,2065,37.0,257.0,257.0,37524826.05,37238222.75,34609282.21,29753936.6
350180,2024,5975,Américo de Campos - SP,77,13,855351.08,640,11.0,,,8020809.63,7790255.41,7766990.87,7067591.04
350190,2024,69717,Amparo - SP,459,84,3256567.73,4493,317.75,386.0,225.0,86790815.12,73837015.25,72656490.85,67826105.02
350200,2024,4684,Analândia - SP,17,3,81167.98,136,8.0,,,9650889.15,9096789.93,8881970.6,8696372.67
350210,2024,61473,Andradina - SP,543,116,3157769.36,4454,321.5,111.33333333333333,72.33333333333333,75096800.04,71939471.17,71834599.5,70781286.28
350220,2024,24512,Angatuba - SP,66,2,439640.07,847,44.666666666666664,57.0,54.0,31179843.36,30616624.08,30500764.53,28613294.95
350230,2024,5766,Anhembi - SP,52,5,632424.44,584,9.0,,,13323830.0,13090358.88,13039673.6,12007393.83
350240,2024,4108,Anhumas - SP,19,5,203002.71,276,9.3,,,4982300.0,4708574.06,4688135.58,4360801.09
350250,2024,33223,Aparecida - SP,382,60,3154892.86,5018,48.916666666666664,101.0,74.66666666666667,29407879.93,29326724.66,28506812.99,27477216.95
350260,2024,4124,Aparecida d'Oeste - SP,43,5,283205.12,450,7.0,13.666666666666666,12.666666666666666,8324753.0,7593038.15,7592938.15,6359198.85
350270,2024,24886,Apiaí - SP,109,22,1116154.98,1530,49.083333333333336,51.0,45.0,16104747.91,15215930.2,15104181.9,14789803.83
350275,2024,22168,Araçariguama - SP,87,21,627572.65,1165,22.583333333333332,,,42259808.25,39881255.2,37267460.2,36056164.75
350280,2024,207775,Araçatuba - SP,1320,290,13371442.24,16079,587.75,532.0833333333334,359.0833333333333,153661888.43,146683553.48,141205191.18,139167937.99
350290,2024,33656,Araçoiaba da Serra - SP,123,23,1152163.52,2000,39.416666666666664,330.0,7.5,29644624.0,27152235.91,25006689.29,24723313.36
350300,2024,5526,Aramina - SP,43,9,242888.6,342,13.454545454545455,,,8148153.0,8014881.3,7806215.58,7635213.96
350310,2024,7050,Arandu - SP,75,7,614481.74,796,4.2,6.0,6.0,12250210.48,11995714.43,11896957.93,11593316.61
350315,2024,2355,Arapeí - SP,30,9,162553.37,219,3.0,,,8876826.94,7023104.69,7002634.59,6834001.23
350320,2024,252318,Araraquara - SP,1474,295,11435337.7,14057,932.0,611.1666666666666,335.5,290775857.85,277367613.09,273354578.36,248174633.8
350330,2024,135331,Araras - SP,759,121,5312820.29,7534,349.1666666666667,464.5,235.25,96208429.93,96006265.81,90928206.03,80110106.04
350335,2024,2085,Arco-Íris - SP,42,9,225526.16,425,2.0,,,6111000.0,5536300.57,5535996.97,5498124.82
350340,2024,8280,Arealva - SP,77,12,595733.29,912,13.5,29.5,15.0,8746700.0,8332590.17,8221169.48,8062310.17
350350,2024,3625,Areias - SP,39,6,243331.04,419,4.909090909090909,,,6840142.7,6644786.43,6594896.77,6033862.73
350360,2024,10257,Areiópolis - SP,75,11,751634.55,925,15.0,,,8505239.33,8296913.34,8292083.38,7887817.2
350370,2024,7653,Ariranha - SP,43,2,425053.92,396,14.272727272727273,,,15268337.77,18234575.03,18234470.14,17405082.82
350380,2024,53157,Artur Nogueira - SP,208,36,2123065.3,2843,107.58333333333333,12.0,12.0,46563433.95,45256773.8,44723651.3,44453009.44
350390,2024,89943,Arujá - SP,316,33,2708236.83,3907,81.58333333333333,76.0,36.0,102471690.76,100005903.59,100005903.59,99544033.24
350395,2024,1873,Aspásia - SP,23,5,243373.43,242,2.0,,,4160534.06,4039563.92,4019723.23,3999465.8
350400,2024,104642,Assis - SP,1200,307,7512677.72,11401,550.3333333333334,337.0,193.0,95621844.37,82268365.41,83524680.37,75529097.68
350410,2024,166043,Atibaia - SP,652,63,5797881.57,7789,464.6666666666667,321.0,68.0,178046339.45,175295436.55,174179523.01,170920709.9
350420,2024,13873,Auriflama - SP,108,10,956878.52,1062,33.0,44.0,35.0,19774419.92,17371345.81,16700712.58,16666022.51
350430,2024,4519,Avaí - SP,45,7,286143.03,443,4.0,,,8317540.0,8159133.71,8159133.71,7922562.49
350440,2024,11438,Avanhandava - SP,119,28,779157.49,1456,16.166666666666668,,,15613046.98,16382063.96,15647911.41,15436172.0
350450,2024,96098,Avaré - SP,684,131,6905739.07,8985,319.3333333333333,205.0,158.0,87119912.36,84242705.23,81754722.66,73963742.58
350460,2024,28909,Bady Bassitt - SP,327,104,3144733.7,3101,16.75,,,30103600.0,28842738.84,28223488.89,26374178.87
350470,2024,3963,Balbinos - SP,18,2,66209.58,161,5.0,,,5688060.0,5390455.7,5390455.7,5281367.81
350480,2024,9854,Bálsamo - SP,118,37,999114.67,997,8.0,,,10484114.95,10483747.15,10400785.08,9764787.66
350490,2024,10109,Bananal - SP,58,5,388734.09,492,17.25,15.0,15.0,11642536.46,11489585.76,11432288.49,11313287.26
350500,2024,3618,Barão de Antonina - SP,35,2,410361.07,477,4.0,,,5780900.0,5758037.12,5758037.12,5758037.12
350510,2024,5659,Barbosa - SP,68,14,379358.19,524,3.0,,,8560440.34,8438931.34,8438931.34,7505909.54
350520,2024,32405,Bariri - SP,231,33,2359036.5,3315,109.66666666666667,65.0,52.0,34765923.58,34557163.85,34517978.51,33155795.12
350530,2024,35159,Barra Bonita - SP,212,31,1782121.86,2341,109.25,58.0,36.0,44813039.27,43116673.36,40003312.86,38772784.53
350535,2024,5256,Barra do Chapéu - SP,19,5,159441.98,195,6.666666666666667,,,6852722.8,6546503.3,6274653.1,6107223.85
350540,2024,6922,Barra do Turvo - SP,40,10,231723.54,441,8.0,,,10122600.0,10018134.45,9871561.21,9706132.65
350550,2024,126600,Barretos - SP,1786,383,14445628.78,17972,359.25,619.0,504.5,111325894.0,111045680.84,110557745.71,97307238.52
350560,2024,33181,Barrinha - SP,188,46,1748902.76,1817,48.75,,,32270858.77,26498133.04,26256855.52,25536559.55
350570,2024,330339,Barueri - SP,2237,344,17203158.4,30651,649.5,642.9166666666666,512.75,1029281580.7,1007920519.48,990840963.46,985633741.06
350580,2024,21900,Bastos - SP,290,64,1574604.28,2694,42.583333333333336,30.75,20.333333333333332,28547022.54,23273324.08,22407894.21,21115614.95
350590,2024,59873,Batatais - SP,602,125,4304607.7,5313,317.5,141.0,108.0,58877315.24,51654792.11,49536949.06,46767882.74
350600,2024,391740,Bauru - SP,2873,518,19650815.16,34501,1015.75,1540.4166666666667,849.9166666666666,298093104.12,282306557.1,276233551.68,265822883.96
350610,2024,78210,Bebedouro - SP,653,138,4933157.76,5983,373.5833333333333,195.83333333333334,145.16666666666666,93366906.06,89783136.9,87331566.36,75980213.58
350620,2024,2642,Bento de Abreu - SP,13,1,183130.78,277,2.2222222222222223,,,7837120.0,7069230.51,7069230.51,6987473.33
350630,2024,11852,Bernardino de Campos - SP,127,39,942731.7,1114,21.0,24.333333333333332,24.333333333333332,13618083.3,13480302.3,13467772.3,13173931.39
350635,2024,66873,Bertioga - SP,277,43,2307621.62,3307,105.41666666666667,49.0,49.0,132286826.27,129322627.75,123371653.56,122368377.84
350640,2024,7455,Bilac - SP,31,7,296483.49,306,13.0,36.0,35.0,10776550.0,9725331.16,9475400.25,9472993.15
350650,2024,122988,Birigui - SP,725,155,5953850.75,7871,311.3333333333333,166.0,76.0,108075539.29,107530567.01,102645826.14,89404566.32
350660,2024,30526,Biritiba Mirim - SP,152,28,1228627.82,1552,24.0,13.0,13.0,18556060.62,17276101.58,17199234.11,16892537.63
350670,2024,13135,Boa Esperança do Sul - SP,94,20,696823.22,911,19.0,16.0,15.0,15995281.41,16048034.33,15973053.91,15624397.55
350680,2024,11467,Bocaina - SP,80,13,540090.65,927,23.416666666666668,18.0,18.0,14903296.12,13977823.85,13150801.84,12450496.37
350690,2024,10688,Bofete - SP,89,9,1051559.72,1297,12.916666666666666,,,16306125.11,15427527.83,14948245.1,14390564.98
350700,2024,63415,Boituva - SP,204,31,1892140.24,2961,145.5,62.416666666666664,47.416666666666664,65777714.29,65732333.22,65180333.22,63223137.82
350710,2024,22501,Bom Jesus dos Perdões - SP,172,18,1459542.73,1731,24.583333333333332,13.0,13.0,32569686.86,25712041.54,24489520.19,23314344.55
350715,2024,3610,Bom Sucesso de Itararé - SP,34,4,233069.95,479,7.0,,,6885040.94,6207877.75,5995530.73,5489305.24
350720,2024,928,Borá - SP,13,0,109447.64,80,2.0,,,4619423.09,4472894.18,4457164.14,4426235.31
350730,2024,4823,Boracéia - SP,62,13,412480.32,564,6.0,,,9425300.0,9194505.62,9194505.62,9193835.0
350740,2024,14415,Borborema - SP,137,18,924603.2,940,38.666666666666664,26.0,16.0,21908417.5,20382974.81,18858676.83,18846961.5
350745,2024,2787,Borebi - SP,24,6,140445.49,307,4.0,,,8547318.1,7212493.58,7133987.1,7034238.62
350750,2024,150442,Botucatu - SP,1082,146,12135980.99,12769,799.75,935.0,605.0,137321694.84,133241304.66,117926862.67,117895190.64
350760,2024,184634,Bragança Paulista - SP,1036,114,8536447.31,10380,529.5833333333334,462.5833333333333,250.08333333333334,158785873.17,156050214.43,151864353.15,144376426.5
350770,2024,5466,Braúna - SP,37,4,133542.93,225,4.0,,,7902271.2,7585540.76,7437540.76,7368762.53
350775,2024,2605,Brejo Alegre - SP,28,3,351593.35000000003,410,4.3,,,6974406.42,6639842.87,6638392.87,6592643.8
350780,2024,26167,Brodowski - SP,225,46,2074690.59,2115,57.5,,,23488027.11,23141354.94,23057588.79,18547075.59
350790,2024,24423,Brotas - SP,190,30,1717163.61,2249,82.66666666666667,42.0,36.0,36340559.59,33428389.15,31892026.49,31294927.15
350800,2024,20674,Buri - SP,134,20,1036885.62,1595,24.666666666666668,,,25114100.0,23599513.36,23425604.46,22995326.34
350810,2024,17597,Buritama - SP,108,27,950834.08,1132,33.583333333333336,42.0,26.416666666666668,22187449.11,21088359.58,20796480.64,19903498.37
350820,2024,4447,Buritizal - SP,22,5,179465.49,298,7.222222222222222,,,10606800.0,10432718.45,10284278.88,10055587.54
350830,2024,4362,Cabrália Paulista - SP,33,5,241941.2,409,4.0,,,8272044.44,7862034.93,7836265.44,7836265.44
350840,2024,48473,Cabreúva - SP,285,50,1878805.78,2998,43.833333333333336,66.0,15.0,105309992.06,89285768.02,86684342.37,85256949.56
350850,2024,99678,Caçapava - SP,649,142,5478893.28,8148,357.9166666666667,409.25,325.25,94781263.81,90905073.91,86748852.18,84632106.75
350860,2024,32482,Cachoeira Paulista - SP,251,43,1952499.33,2839,80.08333333333333,31.583333333333332,31.583333333333332,24130286.34,24122456.5,23322237.75,20178598.41
350870,2024,17266,Caconde - SP,101,20,804127.57,759,47.25,51.75,51.75,15251659.12,16351389.62,16218788.37,15877389.2
350880,2024,16905,Cafelândia - SP,130,29,840097.81,1255,47.666666666666664,45.0,34.0,23088025.57,20766126.45,20118810.27,18970841.03
350890,2024,3745,Caiabu - SP,26,4,244386.73,230,5.333333333333333,,,5407723.53,5403114.23,5372522.96,5283615.39
350900,2024,98257,Caieiras - SP,404,68,3840634.29,5733,111.33333333333333,160.25,92.25,86574529.47,85305399.15,79393452.38,78819444.03
350910,2024,5585,Caiuá - SP,43,12,258157.87,436,7.0,,,7839000.0,7364209.3,7320588.1,6692473.2
350920,2024,97363,Cajamar - SP,269,52,2305705.14,3823,116.75,151.0,41.0,171164210.0,141978249.0,140481075.3,137366168.97
350925,2024,29257,Cajati - SP,214,55,1491002.77,2410,46.0,,,47896009.0,40017367.86,38448178.39,37695057.21
350930,2024,9232,Cajobi - SP,127,27,762923.33,1002,12.0,32.0,25.0,11115000.0,10700887.95,10700874.51,10428190.17
350940,2024,24217,Cajuru - SP,126,13,1411013.47,1364,80.08333333333333,140.0,55.0,26144395.61,26039098.76,25552037.77,24221849.74
350945,2024,6077,Campina do Monte Alegre - SP,43,6,302174.97,530,5.0,,,6043781.0,5907365.11,5875174.9,5128999.9
350950,2024,1185977,Campinas - SP,7299,1189,64591421.12,100424,3096.4166666666665,3681.75,1713.4166666666667,1728253381.26,1595478081.0,1546696871.17,1520396779.24
350960,2024,79663,Campo Limpo Paulista - SP,715,188,4035076.82,6972,56.166666666666664,66.0,66.0,73263023.72,70583607.39,69356838.97,68495586.71
350970,2024,47983,Campos do Jordão - SP,228,37,2197124.54,2605,101.83333333333333,195.0,185.0,51189653.43,46874254.44,46136736.11,45808367.52
350980,2024,4991,Campos Novos Paulista - SP,40,6,358392.5,513,5.0,,,10136310.0,10032567.27,10001111.56,9947303.73
350990,2024,12489,Cananéia - SP,119,23,724057.72,1465,10.0,,,22790161.92,11352205.52,11304711.58,10477142.48
350995,2024,5049,Canas - SP,75,17,464128.35,748,3.0,,,3722837.46,3513715.07,3502308.07,3399868.87
351000,2024,30172,Cândido Mota - SP,199,29,1530267.98,1581,88.5,30.0,25.0,33267678.06,32763673.63,32272998.94,31760438.76
351010,2024,2951,Cândido Rodrigues - SP,19,2,163729.82,167,2.0,,,8950259.0,5022655.24,4982237.24,4178582.97
351015,2024,6524,Canitar - SP,78,19,453924.51,739,5.0,,,5612949.5,5136748.96,5044797.44,4969746.96
351020,2024,47403,Capão Bonito - SP,230,42,1592252.35,2547,64.83333333333333,63.0,55.0,44592000.0,42355140.23,41677607.38,40295001.94
351030,2024,23597,Capela do Alto - SP,103,17,890781.61,1718,20.083333333333332,53.166666666666664,8.166666666666666,22003377.79,21119268.0,19343594.34,18986428.53
351040,2024,51318,Capivari - SP,437,91,2978474.06,4029,150.66666666666666,121.0,68.0,43745889.72,42649152.11,42516034.65,40415328.77
351050,2024,141084,Caraguatatuba - SP,1356,338,9141842.39,17292,262.8333333333333,399.0,329.0,202819757.88,186770877.76,183892824.69,159148512.03
351060,2024,398462,Carapicuíba - SP,2455,522,18330286.13,33115,153.91666666666666,323.1666666666667,275.0,143447893.28,135517830.27,134887586.77,133996041.09
351070,2024,11491,Cardoso - SP,124,13,938590.58,950,23.0,31.0,10.0,14563200.0,14462607.72,14415009.5,12664402.96
351080,2024,28786,Casa Branca - SP,105,15,880008.3,917,96.33333333333333,353.0,345.0,29880700.0,24404665.36,24395643.77,24218988.32
351090,2024,2855,Cássia dos Coqueiros - SP,30,10,281694.88,234,5.0,,,6011726.86,6010451.83,5701899.34,5654287.59
351100,2024,20418,Castilho - SP,151,27,847423.86,1071,35.583333333333336,31.0,30.0,41418000.0,40691695.14,40397070.45,40388891.67
351110,2024,119172,Catanduva - SP,723,124,7166609.09,8082,628.25,697.0,420.6666666666667,102999988.24,89490860.22,88611162.38,86902698.01
351120,2024,7105,Catiguá - SP,37,7,253030.82,385,13.25,,,9378745.0,8855651.68,8852576.65,8291575.63
351130,2024,13160,Cedral - SP,138,31,1476692.81,1318,19.166666666666668,60.0,0.0,16319210.47,14754795.03,13798959.07,13460875.32
351140,2024,22076,Cerqueira César - SP,140,15,1423865.35,1635,37.666666666666664,39.0,36.0,24676246.62,23819777.58,23713746.07,23619153.65
351150,2024,46217,Cerquilho - SP,114,19,959164.43,1517,154.33333333333334,40.0,27.0,50544121.31,49268318.88,49268318.88,49268318.88
351160,2024,19588,Cesário Lange - SP,66,6,438545.85,748,22.166666666666668,27.0,23.0,21845620.0,21375277.75,21324187.26,21324187.26
351170,2024,15798,Charqueada - SP,129,21,1157166.95,1346,23.833333333333332,33.583333333333336,26.0,14841918.28,15460606.18,15083432.21,14545746.18
351190,2024,7087,Clementina - SP,38,6,347228.25,437,12.0,24.0,21.0,9521940.81,9316389.43,9316389.43,9316389.43
351200,2024,18842,Colina - SP,322,104,1919490.04,2472,50.583333333333336,64.0,51.0,32405200.0,27082132.45,26862284.94,25653457.96
351210,2024,6781,Colômbia - SP,76,20,608235.8,712,13.0,20.0,20.0,15828647.06,15458405.61,14730238.71,13707564.13
351220,2024,29034,Conchal - SP,176,25,1381368.27,1746,42.75,50.833333333333336,40.0,28064995.24,27882227.82,27068188.36,26850001.67
351230,2024,15381,Conchas - SP,90,9,1044912.92,1100,44.166666666666664,15.0,14.0,15660717.29,15655760.1,15651963.89,14857898.4
351240,2024,25130,Cordeirópolis - SP,139,21,1319731.5,1360,56.583333333333336,,,52922809.13,36076288.39,35979788.22,34600840.61
351250,2024,5498,Coroados - SP,37,7,261897.94999999998,392,2.0,,,9538000.0,8535890.43,8533621.47,8213554.27
351260,2024,4295,Coronel Macedo - SP,23,2,208980.43,270,6.0,2.0,2.0,7441866.22,7123792.36,7105637.27,7105637.27
351270,2024,4285,Corumbataí - SP,17,2,98903.03,117,5.0,2.0,2.0,8410750.0,8268452.51,8103782.22,8103782.22
351280,2024,61204,Cosmópolis - SP,395,111,2816860.86,4288,82.0,81.0,47.0,40811403.12,40430280.64,40059795.76,37852715.25
